Age,Working_Class,fnlwgt,Education_Level,Years_In_Education,Status,Occupation,Relationship_Status,Race,Gender,Capital_Gain,Capital_Loss,Hours_Per_week,Country,Income
40,2,218653.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
39,2,191137.0,15,10.0,4,2,3,4,1,0.0,0.0,40.0,38,0.0
50,2,181585.0,15,10.0,5,11,4,4,0,0.0,0.0,40.0,38,0.0
23,2,142566.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0.0
41,3,220821.0,12,14.0,2,9,0,4,1,0.0,0.0,70.0,38,1.0
37,2,280966.0,9,13.0,2,5,0,4,1,0.0,0.0,40.0,38,1.0
52,2,153155.0,11,9.0,2,2,0,4,1,15024.0,0.0,40.0,38,1.0
29,2,195446.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
62,2,77884.0,3,2.0,2,7,0,1,1,0.0,0.0,40.0,29,0.0
41,2,99373.0,11,9.0,0,5,1,4,0,0.0,0.0,40.0,38,0.0
47,2,118729.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,1.0
25,2,108414.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
22,2,198366.0,11,9.0,2,11,0,2,1,0.0,0.0,20.0,38,0.0
42,2,238384.0,11,9.0,0,12,4,4,0,0.0,0.0,36.0,38,0.0
27,2,214695.0,9,13.0,4,9,1,4,1,0.0,0.0,50.0,38,0.0
33,2,120420.0,1,7.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
37,2,186934.0,12,14.0,2,11,0,4,1,0.0,0.0,50.0,38,1.0
29,4,100368.0,6,5.0,6,7,4,4,0,0.0,0.0,27.0,38,0.0
49,2,723746.0,11,9.0,2,2,0,4,1,0.0,0.0,43.0,38,0.0
44,2,54271.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0.0
47,2,189680.0,5,4.0,2,2,0,4,1,0.0,0.0,40.0,21,1.0
49,2,230796.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
37,5,195843.0,11,9.0,2,2,0,4,1,5013.0,0.0,40.0,38,0.0
41,2,109912.0,11,9.0,2,11,5,4,0,15024.0,0.0,50.0,9,1.0
19,2,42069.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,38,0.0
22,2,335950.0,11,9.0,4,7,1,2,1,0.0,0.0,70.0,38,0.0
45,2,163174.0,1,7.0,2,6,0,4,1,4386.0,0.0,40.0,38,1.0
24,2,81145.0,15,10.0,4,11,3,4,0,0.0,0.0,25.0,38,0.0
67,1,312052.0,5,4.0,2,10,0,2,1,0.0,0.0,40.0,38,0.0
28,2,209934.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,25,0.0
57,2,322691.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
68,2,99849.0,11,9.0,6,6,1,4,0,0.0,0.0,28.0,38,0.0
49,2,182313.0,11,9.0,0,5,1,4,1,0.0,0.0,40.0,38,0.0
42,2,201505.0,12,14.0,4,11,1,4,1,0.0,0.0,65.0,38,0.0
61,4,227119.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
47,2,202395.0,5,4.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
22,2,170583.0,1,7.0,4,2,1,0,1,0.0,0.0,40.0,38,0.0
58,5,21838.0,10,16.0,2,9,0,4,1,7688.0,0.0,50.0,38,1.0
50,3,68898.0,10,16.0,2,3,0,4,1,7688.0,0.0,60.0,38,1.0
34,2,226702.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
42,3,173628.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,38,0.0
20,2,164529.0,1,7.0,4,4,3,2,1,0.0,0.0,40.0,38,0.0
27,4,301514.0,15,10.0,2,11,0,1,1,0.0,0.0,40.0,39,0.0
50,2,194580.0,11,9.0,2,11,0,4,1,0.0,0.0,60.0,38,1.0
63,2,165611.0,15,10.0,2,3,0,4,1,15024.0,0.0,40.0,38,1.0
32,2,96480.0,15,10.0,4,10,1,4,0,0.0,0.0,40.0,38,0.0
37,5,224700.0,8,11.0,0,10,4,2,1,0.0,0.0,40.0,38,0.0
63,4,141962.0,0,6.0,0,2,1,4,1,0.0,0.0,20.0,38,0.0
22,2,377815.0,15,10.0,4,0,3,2,0,0.0,0.0,20.0,38,0.0
24,2,271379.0,15,10.0,4,11,1,4,0,0.0,0.0,25.0,38,0.0
40,2,421837.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,38,0.0
36,2,77953.0,11,9.0,2,2,0,0,1,0.0,0.0,40.0,38,0.0
30,4,345122.0,15,10.0,0,9,4,4,1,0.0,0.0,50.0,38,0.0
34,2,87131.0,0,6.0,2,6,0,4,1,0.0,0.0,40.0,13,0.0
21,2,328906.0,15,10.0,4,7,3,4,1,0.0,0.0,30.0,38,0.0
56,2,21626.0,11,9.0,4,0,4,4,1,0.0,0.0,43.0,38,0.0
38,2,143909.0,7,12.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
32,2,178835.0,7,12.0,4,0,1,4,1,2174.0,0.0,40.0,38,0.0
45,2,94809.0,15,10.0,3,7,1,4,0,0.0,0.0,24.0,38,0.0
64,1,172768.0,11,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0.0
30,3,204742.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
32,3,144949.0,9,13.0,2,11,0,4,1,0.0,0.0,70.0,38,1.0
26,2,195562.0,11,9.0,4,6,3,2,1,0.0,0.0,40.0,38,0.0
46,4,56482.0,11,9.0,2,2,0,2,1,0.0,0.0,30.0,38,1.0
55,0,36314.0,5,4.0,2,0,0,4,1,0.0,0.0,72.0,38,0.0
51,4,329980.0,15,10.0,0,2,1,4,1,0.0,0.0,8.0,38,1.0
62,1,103344.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,0.0
34,1,169708.0,9,13.0,2,9,5,4,0,0.0,0.0,40.0,38,1.0
54,1,249949.0,15,10.0,0,3,2,2,0,0.0,0.0,40.0,38,0.0
35,4,186934.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,0.0
28,2,692831.0,9,13.0,4,3,1,2,1,0.0,0.0,48.0,38,0.0
17,2,154078.0,2,8.0,4,7,3,4,0,0.0,0.0,16.0,38,0.0
22,2,91733.0,15,10.0,4,7,3,4,0,0.0,0.0,35.0,38,0.0
67,3,325373.0,5,4.0,2,2,0,4,1,0.0,0.0,48.0,38,0.0
43,4,160369.0,15,10.0,4,11,1,4,1,0.0,0.0,65.0,38,0.0
57,1,196126.0,8,11.0,2,10,0,4,1,0.0,0.0,40.0,38,1.0
38,2,120053.0,11,9.0,0,8,4,4,0,0.0,0.0,35.0,38,0.0
19,2,204337.0,11,9.0,4,11,3,4,0,0.0,0.0,25.0,38,0.0
34,2,128016.0,11,9.0,4,12,2,4,0,0.0,0.0,40.0,38,0.0
33,2,49027.0,11,9.0,4,6,1,4,0,0.0,0.0,40.0,38,0.0
18,2,192022.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0.0
40,2,147099.0,9,13.0,2,9,5,4,0,0.0,0.0,5.0,38,0.0
32,2,334744.0,11,9.0,4,12,1,4,1,0.0,0.0,45.0,38,0.0
25,2,207621.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,38,0.0
29,2,194458.0,9,13.0,4,0,1,4,1,0.0,0.0,40.0,38,0.0
33,3,184245.0,11,9.0,2,3,0,4,1,0.0,0.0,50.0,25,1.0
34,2,242704.0,11,9.0,4,12,3,2,1,0.0,0.0,40.0,38,0.0
23,2,251073.0,0,6.0,4,5,1,4,1,0.0,0.0,40.0,38,0.0
21,2,153209.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
42,2,360879.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
32,2,115066.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,0.0
31,2,409172.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
63,2,223637.0,11,9.0,4,7,1,2,0,0.0,0.0,50.0,38,0.0
36,2,161141.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1.0
34,2,535869.0,15,10.0,4,7,1,2,1,0.0,0.0,30.0,38,0.0
60,0,49921.0,6,5.0,0,7,1,2,0,0.0,0.0,40.0,38,0.0
23,2,335067.0,9,13.0,4,9,1,4,1,0.0,0.0,30.0,38,0.0
47,3,209460.0,15,10.0,2,3,0,4,1,4386.0,0.0,40.0,38,1.0
20,2,355236.0,15,10.0,4,3,3,4,0,0.0,0.0,16.0,38,0.0
50,2,240374.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
29,2,221428.0,2,8.0,2,11,3,3,1,0.0,0.0,35.0,38,0.0
37,2,356250.0,11,9.0,2,2,0,1,1,0.0,0.0,40.0,34,0.0
20,2,356347.0,15,10.0,4,0,3,4,0,0.0,0.0,10.0,38,0.0
50,2,245356.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
31,4,247088.0,11,9.0,5,2,3,2,1,0.0,0.0,50.0,38,0.0
35,2,300333.0,8,11.0,2,11,0,4,1,0.0,0.0,40.0,6,1.0
38,2,109594.0,9,13.0,0,11,1,4,0,0.0,0.0,70.0,38,1.0
24,1,221480.0,15,10.0,2,0,5,4,0,0.0,0.0,40.0,38,0.0
29,2,433624.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0.0
27,2,179681.0,8,11.0,3,12,3,4,0,0.0,0.0,40.0,38,0.0
21,1,136208.0,15,10.0,4,10,3,4,1,0.0,0.0,48.0,38,0.0
64,2,159715.0,11,9.0,2,13,0,4,1,10566.0,0.0,40.0,38,0.0
33,2,164683.0,11,9.0,4,13,3,4,0,0.0,0.0,40.0,38,0.0
35,2,152307.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
51,2,256908.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0.0
23,2,227943.0,9,13.0,4,3,3,4,1,0.0,0.0,40.0,38,0.0
26,2,116991.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,38,0.0
64,2,96076.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
32,3,201314.0,11,9.0,2,4,0,4,1,0.0,0.0,50.0,38,0.0
17,2,153021.0,2,8.0,4,11,3,4,0,0.0,0.0,20.0,38,0.0
34,5,334422.0,15,10.0,0,10,4,2,1,0.0,0.0,47.0,38,0.0
37,2,160192.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
47,2,323212.0,15,10.0,5,9,1,4,0,0.0,0.0,50.0,38,0.0
45,3,179030.0,9,13.0,2,7,2,1,0,0.0,0.0,35.0,34,0.0
23,2,129345.0,0,6.0,4,7,1,4,1,0.0,0.0,50.0,38,0.0
36,2,31023.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
62,3,164616.0,10,16.0,2,9,0,4,1,15024.0,0.0,45.0,38,1.0
34,0,121093.0,9,13.0,2,3,0,4,1,0.0,0.0,53.0,38,1.0
36,2,300373.0,0,6.0,0,6,4,2,0,0.0,0.0,40.0,38,0.0
35,2,95708.0,9,13.0,2,11,0,1,1,7688.0,0.0,60.0,38,1.0
36,5,235779.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,0.0
29,2,114158.0,9,13.0,4,12,1,4,0,0.0,0.0,40.0,38,0.0
54,2,192226.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,1.0
38,2,166416.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
27,2,211215.0,11,9.0,4,0,1,4,1,0.0,0.0,50.0,38,0.0
26,2,157617.0,9,13.0,4,11,3,4,1,0.0,0.0,45.0,38,0.0
44,2,96170.0,5,4.0,2,13,0,4,1,0.0,0.0,20.0,38,0.0
26,2,224045.0,7,12.0,4,0,1,4,0,0.0,0.0,36.0,38,0.0
42,2,350550.0,15,10.0,2,6,0,4,1,0.0,0.0,45.0,38,0.0
37,4,114719.0,14,15.0,2,9,0,4,1,15024.0,0.0,60.0,38,1.0
26,2,124111.0,9,13.0,4,0,1,4,0,0.0,0.0,35.0,38,0.0
36,2,250224.0,11,9.0,2,2,3,2,0,0.0,0.0,40.0,38,0.0
44,2,195258.0,12,14.0,0,3,1,4,1,0.0,0.0,50.0,38,0.0
23,2,285775.0,11,9.0,4,10,2,4,1,0.0,0.0,42.0,38,0.0
27,2,146687.0,15,10.0,4,7,1,4,1,0.0,0.0,40.0,38,0.0
53,2,76128.0,11,9.0,0,2,1,3,1,0.0,0.0,60.0,7,0.0
28,2,241607.0,11,9.0,4,4,1,4,1,0.0,0.0,40.0,38,0.0
22,2,273675.0,11,9.0,3,7,2,2,0,0.0,0.0,35.0,32,0.0
29,2,210867.0,1,7.0,5,2,4,4,1,0.0,0.0,40.0,38,0.0
41,2,144752.0,15,10.0,2,3,0,0,1,0.0,0.0,40.0,38,1.0
34,2,185820.0,11,9.0,2,11,5,2,0,0.0,0.0,40.0,38,0.0
42,2,252518.0,9,13.0,2,3,0,4,1,0.0,0.0,70.0,0,0.0
30,2,123833.0,6,5.0,4,6,1,4,1,0.0,0.0,40.0,38,0.0
41,2,291569.0,15,10.0,2,11,0,4,1,0.0,0.0,43.0,38,0.0
37,2,638116.0,9,13.0,4,0,3,2,0,0.0,0.0,32.0,38,0.0
46,2,269045.0,1,7.0,6,6,1,2,1,0.0,0.0,40.0,38,0.0
46,2,102852.0,5,4.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
30,2,195447.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,1.0
27,2,173944.0,9,13.0,4,9,1,4,1,0.0,0.0,50.0,38,0.0
25,2,276728.0,11,9.0,4,5,2,2,0,0.0,0.0,43.0,38,0.0
21,5,173534.0,15,10.0,4,9,3,4,0,0.0,0.0,40.0,7,0.0
23,2,198368.0,7,12.0,4,11,1,4,1,0.0,0.0,40.0,38,0.0
18,2,27620.0,11,9.0,4,3,1,4,0,0.0,0.0,30.0,38,0.0
46,1,192235.0,1,7.0,2,5,0,2,1,0.0,0.0,40.0,38,0.0
27,2,467936.0,15,10.0,2,0,0,4,1,0.0,0.0,48.0,25,0.0
25,2,264136.0,9,13.0,4,9,1,4,1,0.0,0.0,60.0,38,0.0
61,4,184009.0,9,13.0,4,3,1,4,0,0.0,2444.0,50.0,38,1.0
50,2,165001.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,38,1.0
66,2,123484.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0.0
26,2,123384.0,11,9.0,6,0,4,4,0,0.0,0.0,20.0,38,0.0
50,3,235307.0,7,12.0,2,9,0,4,1,0.0,0.0,48.0,38,1.0
41,2,238384.0,11,9.0,0,12,4,4,0,0.0,0.0,40.0,38,0.0
43,4,171351.0,7,12.0,2,2,0,4,1,0.0,0.0,20.0,38,0.0
38,5,162424.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
20,2,333838.0,15,10.0,4,0,3,4,1,0.0,0.0,35.0,38,0.0
58,2,100303.0,7,12.0,2,3,0,4,1,0.0,0.0,42.0,38,1.0
41,0,58447.0,10,16.0,2,9,0,4,1,7688.0,0.0,50.0,38,1.0
43,1,317185.0,8,11.0,0,9,4,4,0,0.0,0.0,36.0,38,0.0
39,2,103323.0,9,13.0,4,3,1,4,1,0.0,1669.0,40.0,38,0.0
22,2,221694.0,15,10.0,4,10,1,4,1,0.0,0.0,60.0,38,0.0
52,2,214091.0,11,9.0,6,7,1,0,0,0.0,0.0,40.0,38,0.0
46,2,278200.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0.0
20,2,187592.0,15,10.0,4,11,3,4,1,0.0,0.0,40.0,38,0.0
55,2,188382.0,15,10.0,2,6,0,4,1,0.0,0.0,48.0,38,1.0
48,2,65584.0,15,10.0,5,0,4,4,0,0.0,0.0,40.0,38,0.0
30,2,402089.0,15,10.0,0,0,1,4,0,0.0,0.0,55.0,38,0.0
40,2,69730.0,11,9.0,0,3,1,4,0,0.0,0.0,40.0,38,0.0
44,2,34218.0,9,13.0,0,9,1,4,1,0.0,0.0,45.0,38,0.0
55,0,54566.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0.0
53,2,698039.0,9,13.0,6,9,1,4,0,0.0,0.0,28.0,38,0.0
57,2,133201.0,5,4.0,0,2,4,4,1,0.0,1408.0,40.0,10,0.0
47,0,146786.0,8,11.0,2,0,0,4,1,0.0,0.0,40.0,38,0.0
64,5,143880.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
18,2,132397.0,2,8.0,4,7,3,2,0,0.0,0.0,18.0,38,0.0
25,2,136226.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0.0
37,4,334291.0,9,13.0,0,13,1,4,1,0.0,0.0,50.0,38,0.0
33,2,183017.0,11,9.0,2,10,0,4,1,0.0,0.0,32.0,38,0.0
66,2,207917.0,5,4.0,2,7,0,2,1,1797.0,0.0,20.0,38,0.0
37,2,80303.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,1.0
19,2,210509.0,15,10.0,4,0,3,4,0,0.0,0.0,30.0,38,0.0
41,2,91316.0,7,12.0,4,7,1,4,1,0.0,0.0,40.0,38,0.0
41,2,205670.0,11,9.0,0,0,4,2,0,0.0,0.0,40.0,38,0.0
76,2,25319.0,11,9.0,6,0,1,4,0,0.0,0.0,8.0,38,0.0
52,2,264129.0,15,10.0,0,11,1,4,0,0.0,0.0,40.0,38,0.0
23,2,40165.0,15,10.0,4,9,1,4,0,0.0,0.0,50.0,23,0.0
43,0,79529.0,11,9.0,2,0,5,4,0,0.0,0.0,35.0,38,0.0
32,2,164519.0,9,13.0,4,9,1,4,1,0.0,0.0,55.0,38,0.0
33,2,184178.0,7,12.0,2,7,5,2,0,0.0,0.0,35.0,38,0.0
33,5,427812.0,9,13.0,2,9,0,4,1,0.0,0.0,15.0,25,0.0
59,4,172618.0,0,6.0,2,2,0,4,1,0.0,0.0,50.0,38,0.0
21,2,472861.0,1,7.0,4,5,3,2,1,0.0,0.0,40.0,38,0.0
40,2,114157.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
22,4,104164.0,8,11.0,4,4,1,4,1,0.0,0.0,35.0,38,0.0
45,4,180680.0,1,7.0,2,2,0,4,1,0.0,0.0,35.0,38,0.0
28,2,300915.0,9,13.0,2,9,0,4,1,0.0,1902.0,43.0,38,1.0
38,2,308171.0,15,10.0,5,12,4,2,0,0.0,0.0,50.0,38,0.0
56,2,320833.0,11,9.0,2,2,0,2,1,0.0,0.0,40.0,38,0.0
19,2,228577.0,11,9.0,4,2,3,4,1,0.0,0.0,36.0,38,0.0
48,4,221464.0,1,7.0,2,3,5,4,0,0.0,0.0,30.0,38,1.0
31,4,213307.0,0,6.0,2,7,5,4,0,0.0,0.0,28.0,25,0.0
42,2,165815.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
37,2,248919.0,3,2.0,2,0,0,4,1,0.0,0.0,66.0,25,0.0
60,4,285365.0,15,10.0,2,7,5,2,0,0.0,0.0,50.0,38,0.0
63,2,134960.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,33,0.0
24,2,449101.0,1,7.0,4,7,3,4,0,0.0,0.0,40.0,38,0.0
42,2,46019.0,15,10.0,2,2,0,0,1,5178.0,0.0,50.0,38,1.0
32,5,19513.0,12,14.0,4,9,1,1,0,0.0,0.0,40.0,23,0.0
57,4,258121.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,0.0
56,2,242782.0,11,9.0,6,11,1,4,0,0.0,0.0,44.0,38,0.0
42,2,182402.0,11,9.0,2,2,0,4,1,0.0,1887.0,50.0,38,1.0
24,2,254767.0,1,7.0,4,11,3,4,1,0.0,0.0,40.0,38,0.0
31,2,112115.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1.0
58,2,117299.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,1.0
44,2,214781.0,12,14.0,2,9,0,4,1,0.0,0.0,45.0,38,1.0
33,2,197474.0,15,10.0,2,6,0,4,1,0.0,0.0,48.0,38,0.0
34,1,126584.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,0.0
72,4,28865.0,5,4.0,2,13,0,4,1,0.0,0.0,14.0,38,0.0
61,2,163729.0,11,9.0,0,6,1,4,0,0.0,0.0,40.0,38,0.0
33,2,218407.0,9,13.0,2,11,0,4,1,0.0,0.0,80.0,4,1.0
58,2,95428.0,12,14.0,0,9,1,4,0,0.0,0.0,40.0,38,0.0
57,3,146103.0,11,9.0,2,11,0,4,1,15024.0,0.0,30.0,38,1.0
25,2,150312.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,0.0
72,2,76206.0,6,5.0,2,11,0,4,1,0.0,0.0,16.0,38,0.0
23,2,340543.0,11,9.0,5,0,1,4,0,0.0,0.0,40.0,38,0.0
40,2,125461.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0.0
38,2,218015.0,15,10.0,2,2,0,4,1,0.0,0.0,48.0,38,1.0
49,2,178160.0,7,12.0,6,11,1,4,0,0.0,0.0,40.0,11,0.0
25,2,169905.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0.0
33,2,226629.0,15,10.0,4,3,3,4,0,0.0,0.0,40.0,38,0.0
28,2,180313.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0.0
71,2,124901.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0.0
63,1,214275.0,11,9.0,0,7,4,2,0,0.0,0.0,55.0,38,0.0
49,1,371886.0,8,11.0,2,10,0,4,1,0.0,0.0,56.0,38,1.0
65,2,282779.0,12,14.0,2,0,2,4,0,0.0,0.0,40.0,38,1.0
22,2,218415.0,15,10.0,4,12,4,4,0,0.0,0.0,50.0,38,0.0
45,2,105431.0,11,9.0,0,4,4,2,0,0.0,0.0,39.0,38,0.0
29,2,59792.0,9,13.0,4,9,1,1,1,0.0,0.0,40.0,35,0.0
44,2,75742.0,9,13.0,2,6,0,4,1,0.0,0.0,40.0,38,0.0
64,2,186731.0,11,9.0,6,0,4,4,0,0.0,0.0,40.0,38,0.0
22,2,310197.0,5,4.0,2,5,0,4,1,0.0,0.0,40.0,38,0.0
64,2,73413.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0.0
39,2,175232.0,9,13.0,0,11,1,4,1,0.0,0.0,40.0,38,0.0
35,2,338948.0,11,9.0,0,2,4,2,1,0.0,0.0,40.0,38,0.0
22,2,95647.0,1,7.0,4,13,3,1,1,0.0,0.0,40.0,29,0.0
43,3,677398.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,38,1.0
26,4,263300.0,7,12.0,2,4,0,4,1,0.0,0.0,75.0,38,0.0
47,0,218325.0,7,12.0,2,5,0,1,1,0.0,0.0,40.0,29,1.0
37,1,156261.0,12,14.0,2,9,5,4,0,0.0,0.0,50.0,38,1.0
25,2,165817.0,9,13.0,4,3,3,4,1,0.0,0.0,40.0,38,0.0
41,2,304605.0,8,11.0,2,2,0,4,1,0.0,0.0,45.0,38,1.0
39,4,245361.0,15,10.0,4,9,3,4,0,0.0,0.0,10.0,38,0.0
45,0,230685.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
37,1,116736.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
30,2,178952.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0.0
34,2,156266.0,1,7.0,2,4,0,0,1,0.0,0.0,60.0,38,0.0
22,2,163519.0,15,10.0,4,5,3,4,1,0.0,0.0,25.0,38,0.0
18,2,296090.0,11,9.0,4,5,3,4,1,0.0,0.0,30.0,38,0.0
22,2,119742.0,11,9.0,4,11,1,4,0,0.0,0.0,40.0,38,0.0
55,2,269763.0,15,10.0,0,7,4,4,0,0.0,0.0,10.0,38,0.0
56,2,287833.0,15,10.0,2,0,5,4,0,0.0,0.0,35.0,38,1.0
74,3,148003.0,9,13.0,2,0,5,4,0,0.0,0.0,6.0,38,1.0
18,2,131414.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0.0
39,2,172571.0,15,10.0,0,6,1,4,1,0.0,0.0,40.0,38,0.0
33,1,184440.0,2,8.0,4,6,1,4,1,0.0,0.0,36.0,38,0.0
28,2,216479.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0.0
38,2,293475.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0.0
53,0,109982.0,15,10.0,0,0,1,4,0,0.0,0.0,40.0,38,0.0
44,4,205033.0,2,8.0,2,3,0,4,1,0.0,0.0,55.0,38,1.0
32,1,56658.0,11,9.0,4,13,1,0,1,0.0,0.0,40.0,38,0.0
58,2,159008.0,9,13.0,2,9,0,4,1,0.0,1887.0,40.0,38,1.0
28,2,37302.0,11,9.0,0,3,3,4,1,0.0,0.0,40.0,38,0.0
33,1,107417.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1.0
33,2,236379.0,8,11.0,2,2,0,4,1,0.0,0.0,45.0,38,1.0
51,2,57637.0,11,9.0,0,7,1,4,0,0.0,0.0,32.0,38,0.0
51,2,276214.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,38,0.0
39,4,113749.0,6,5.0,2,2,0,4,1,0.0,0.0,40.0,38,0.0
32,2,100837.0,11,9.0,2,6,0,4,1,0.0,2002.0,66.0,38,0.0
45,2,239058.0,9,13.0,0,0,4,4,0,0.0,0.0,45.0,38,0.0
19,2,286419.0,15,10.0,4,0,3,4,1,0.0,0.0,20.0,38,0.0
21,2,283969.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,25,0.0
76,2,152839.0,11,9.0,2,9,0,4,1,0.0,0.0,20.0,38,0.0
46,1,32290.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,38,0.0
27,2,204373.0,15,10.0,4,0,1,2,0,0.0,0.0,40.0,38,0.0
51,2,126528.0,11,9.0,5,2,1,4,1,0.0,0.0,60.0,38,0.0
19,2,245408.0,11,9.0,4,0,3,4,0,0.0,0.0,20.0,38,0.0
30,5,127610.0,8,11.0,4,9,1,4,0,0.0,0.0,40.0,38,0.0
46,2,132919.0,11,9.0,2,0,5,4,0,0.0,0.0,12.0,38,1.0
68,2,58547.0,15,10.0,2,2,0,4,1,0.0,1735.0,48.0,38,0.0
36,2,251091.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,1.0
71,2,149950.0,11,9.0,6,8,4,4,0,0.0,0.0,20.0,38,0.0
32,2,464621.0,15,10.0,4,4,3,0,1,0.0,0.0,40.0,38,0.0
43,2,170230.0,11,9.0,5,0,4,4,0,0.0,0.0,40.0,38,0.0
33,2,100294.0,11,9.0,5,2,1,4,1,0.0,0.0,50.0,38,0.0
24,1,234108.0,15,10.0,4,10,1,4,1,0.0,0.0,40.0,38,0.0
38,2,33046.0,8,11.0,0,7,4,4,0,0.0,0.0,36.0,38,0.0
76,2,84428.0,15,10.0,6,11,1,1,0,2062.0,0.0,37.0,38,0.0
35,4,107662.0,11,9.0,4,7,4,4,0,0.0,0.0,5.0,2,0.0
23,2,220874.0,9,13.0,4,11,3,4,1,0.0,0.0,40.0,38,0.0
46,1,88564.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,38,0.0
44,3,144778.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,1.0
30,2,166671.0,11,9.0,2,7,2,4,0,0.0,0.0,40.0,38,0.0
51,2,97180.0,11,9.0,0,7,4,4,0,0.0,0.0,15.0,38,0.0
18,4,194091.0,1,7.0,4,4,3,4,1,0.0,0.0,24.0,38,0.0
